t,timestamp,value,regime_hint,source_y_name,y_units,anomaly,changepoint,original_index,source_y_name_ru,recommended_group,source_dataset
344,2020-02-08 19:27:25,32.8669,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,625,температура жидкости в циркуляционном контуре,main_recommended,SKAB
345,2020-02-08 19:27:27,32.9384,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,627,температура жидкости в циркуляционном контуре,main_recommended,SKAB
346,2020-02-08 19:27:29,33.0011,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,629,температура жидкости в циркуляционном контуре,main_recommended,SKAB
347,2020-02-08 19:27:30,33.0011,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,630,температура жидкости в циркуляционном контуре,main_recommended,SKAB
348,2020-02-08 19:27:32,33.098,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,632,температура жидкости в циркуляционном контуре,main_recommended,SKAB
349,2020-02-08 19:27:34,33.1426,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,634,температура жидкости в циркуляционном контуре,main_recommended,SKAB
350,2020-02-08 19:27:36,33.1885,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,636,температура жидкости в циркуляционном контуре,main_recommended,SKAB
351,2020-02-08 19:27:39,33.2266,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,638,температура жидкости в циркуляционном контуре,main_recommended,SKAB
352,2020-02-08 19:27:41,33.2368,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,640,температура жидкости в циркуляционном контуре,main_recommended,SKAB
353,2020-02-08 19:27:42,33.2553,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,641,температура жидкости в циркуляционном контуре,main_recommended,SKAB
354,2020-02-08 19:27:44,33.2745,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,643,температура жидкости в циркуляционном контуре,main_recommended,SKAB
355,2020-02-08 19:27:46,33.3051,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,645,температура жидкости в циркуляционном контуре,main_recommended,SKAB
356,2020-02-08 19:27:48,33.3158,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,647,температура жидкости в циркуляционном контуре,main_recommended,SKAB
357,2020-02-08 19:27:50,33.324,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,649,температура жидкости в циркуляционном контуре,main_recommended,SKAB
358,2020-02-08 19:27:51,33.3367,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,650,температура жидкости в циркуляционном контуре,main_recommended,SKAB
359,2020-02-08 19:27:53,33.3432,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,652,температура жидкости в циркуляционном контуре,main_recommended,SKAB
360,2020-02-08 19:27:55,33.3536,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,654,температура жидкости в циркуляционном контуре,main_recommended,SKAB
361,2020-02-08 19:27:57,33.3652,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,656,температура жидкости в циркуляционном контуре,main_recommended,SKAB
362,2020-02-08 19:28:00,33.3657,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,658,температура жидкости в циркуляционном контуре,main_recommended,SKAB
363,2020-02-08 19:28:01,33.3668,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,659,температура жидкости в циркуляционном контуре,main_recommended,SKAB
364,2020-02-08 19:28:03,33.3839,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,661,температура жидкости в циркуляционном контуре,main_recommended,SKAB
365,2020-02-08 19:28:05,33.3825,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,663,температура жидкости в циркуляционном контуре,main_recommended,SKAB
366,2020-02-08 19:28:07,33.391,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,665,температура жидкости в циркуляционном контуре,main_recommended,SKAB
367,2020-02-08 19:28:09,33.3981,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,667,температура жидкости в циркуляционном контуре,main_recommended,SKAB
368,2020-02-08 19:28:10,33.3964,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,668,температура жидкости в циркуляционном контуре,main_recommended,SKAB
369,2020-02-08 19:28:12,33.4011,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,670,температура жидкости в циркуляционном контуре,main_recommended,SKAB
370,2020-02-08 19:28:14,33.395,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,672,температура жидкости в циркуляционном контуре,main_recommended,SKAB
371,2020-02-08 19:28:16,33.4012,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,674,температура жидкости в циркуляционном контуре,main_recommended,SKAB
372,2020-02-08 19:28:19,33.4068,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,676,температура жидкости в циркуляционном контуре,main_recommended,SKAB
373,2020-02-08 19:28:21,33.4147,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,678,температура жидкости в циркуляционном контуре,main_recommended,SKAB
374,2020-02-08 19:28:22,33.4151,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,679,температура жидкости в циркуляционном контуре,main_recommended,SKAB
375,2020-02-08 19:28:24,33.4127,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,681,температура жидкости в циркуляционном контуре,main_recommended,SKAB
376,2020-02-08 19:28:26,33.4092,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,683,температура жидкости в циркуляционном контуре,main_recommended,SKAB
377,2020-02-08 19:28:28,33.3943,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,685,температура жидкости в циркуляционном контуре,main_recommended,SKAB
378,2020-02-08 19:28:30,33.4026,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,687,температура жидкости в циркуляционном контуре,main_recommended,SKAB
379,2020-02-08 19:28:31,33.3867,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,688,температура жидкости в циркуляционном контуре,main_recommended,SKAB
380,2020-02-08 19:28:33,33.3862,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,690,температура жидкости в циркуляционном контуре,main_recommended,SKAB
381,2020-02-08 19:28:35,33.3795,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,692,температура жидкости в циркуляционном контуре,main_recommended,SKAB
382,2020-02-08 19:28:38,33.3808,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,694,температура жидкости в циркуляционном контуре,main_recommended,SKAB
383,2020-02-08 19:28:40,33.3756,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,696,температура жидкости в циркуляционном контуре,main_recommended,SKAB
384,2020-02-08 19:28:41,33.3709,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,697,температура жидкости в циркуляционном контуре,main_recommended,SKAB
385,2020-02-08 19:28:43,33.3768,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,699,температура жидкости в циркуляционном контуре,main_recommended,SKAB
386,2020-02-08 19:28:45,33.372,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,701,температура жидкости в циркуляционном контуре,main_recommended,SKAB
387,2020-02-08 19:28:47,33.366,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,703,температура жидкости в циркуляционном контуре,main_recommended,SKAB
388,2020-02-08 19:28:49,33.3756,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,705,температура жидкости в циркуляционном контуре,main_recommended,SKAB
389,2020-02-08 19:28:51,33.3786,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,707,температура жидкости в циркуляционном контуре,main_recommended,SKAB
390,2020-02-08 19:28:54,33.3842,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,710,температура жидкости в циркуляционном контуре,main_recommended,SKAB
391,2020-02-08 19:28:56,33.3839,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,712,температура жидкости в циркуляционном контуре,main_recommended,SKAB
392,2020-02-08 19:28:59,33.3874,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,714,температура жидкости в циркуляционном контуре,main_recommended,SKAB
393,2020-02-08 19:29:01,33.3933,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,716,температура жидкости в циркуляционном контуре,main_recommended,SKAB
394,2020-02-08 19:29:02,33.3901,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,717,температура жидкости в циркуляционном контуре,main_recommended,SKAB
395,2020-02-08 19:29:04,33.3878,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,719,температура жидкости в циркуляционном контуре,main_recommended,SKAB
396,2020-02-08 19:29:06,33.3878,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,721,температура жидкости в циркуляционном контуре,main_recommended,SKAB
397,2020-02-08 19:29:08,33.3759,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,723,температура жидкости в циркуляционном контуре,main_recommended,SKAB
398,2020-02-08 19:29:10,33.3843,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,725,температура жидкости в циркуляционном контуре,main_recommended,SKAB
399,2020-02-08 19:29:11,33.3765,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,726,температура жидкости в циркуляционном контуре,main_recommended,SKAB
400,2020-02-08 19:29:13,33.3813,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,728,температура жидкости в циркуляционном контуре,main_recommended,SKAB
401,2020-02-08 19:29:15,33.3733,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,730,температура жидкости в циркуляционном контуре,main_recommended,SKAB
402,2020-02-08 19:29:17,33.3651,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,732,температура жидкости в циркуляционном контуре,main_recommended,SKAB
403,2020-02-08 19:29:20,33.3707,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,734,температура жидкости в циркуляционном контуре,main_recommended,SKAB
404,2020-02-08 19:29:22,33.3568,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,736,температура жидкости в циркуляционном контуре,main_recommended,SKAB
405,2020-02-08 19:29:23,33.3579,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,737,температура жидкости в циркуляционном контуре,main_recommended,SKAB
406,2020-02-08 19:29:25,33.3579,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,739,температура жидкости в циркуляционном контуре,main_recommended,SKAB
407,2020-02-08 19:29:27,33.3494,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,741,температура жидкости в циркуляционном контуре,main_recommended,SKAB
408,2020-02-08 19:29:29,33.349,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,743,температура жидкости в циркуляционном контуре,main_recommended,SKAB
409,2020-02-08 19:29:31,33.3578,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,745,температура жидкости в циркуляционном контуре,main_recommended,SKAB
410,2020-02-08 19:29:32,33.3578,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,746,температура жидкости в циркуляционном контуре,main_recommended,SKAB
411,2020-02-08 19:29:34,33.3485,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,748,температура жидкости в циркуляционном контуре,main_recommended,SKAB
412,2020-02-08 19:29:36,33.3549,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,750,температура жидкости в циркуляционном контуре,main_recommended,SKAB
413,2020-02-08 19:29:39,33.3496,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,752,температура жидкости в циркуляционном контуре,main_recommended,SKAB
414,2020-02-08 19:29:41,33.3461,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,754,температура жидкости в циркуляционном контуре,main_recommended,SKAB
415,2020-02-08 19:29:42,33.3407,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,755,температура жидкости в циркуляционном контуре,main_recommended,SKAB
416,2020-02-08 19:29:44,33.3388,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,757,температура жидкости в циркуляционном контуре,main_recommended,SKAB
417,2020-02-08 19:29:46,33.333,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,759,температура жидкости в циркуляционном контуре,main_recommended,SKAB
418,2020-02-08 19:29:48,33.3285,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,761,температура жидкости в циркуляционном контуре,main_recommended,SKAB
419,2020-02-08 19:29:50,33.3197,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,763,температура жидкости в циркуляционном контуре,main_recommended,SKAB
420,2020-02-08 19:29:52,33.3189,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,765,температура жидкости в циркуляционном контуре,main_recommended,SKAB
421,2020-02-08 19:29:53,33.3189,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,766,температура жидкости в циркуляционном контуре,main_recommended,SKAB
422,2020-02-08 19:29:56,33.3284,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,768,температура жидкости в циркуляционном контуре,main_recommended,SKAB
423,2020-02-08 19:29:58,33.3184,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,770,температура жидкости в циркуляционном контуре,main_recommended,SKAB
424,2020-02-08 19:30:00,33.3166,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,772,температура жидкости в циркуляционном контуре,main_recommended,SKAB
425,2020-02-08 19:30:02,33.3117,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,774,температура жидкости в циркуляционном контуре,main_recommended,SKAB
426,2020-02-08 19:30:03,33.3126,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,775,температура жидкости в циркуляционном контуре,main_recommended,SKAB
427,2020-02-08 19:30:05,33.3156,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,777,температура жидкости в циркуляционном контуре,main_recommended,SKAB
428,2020-02-08 19:30:07,33.3052,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,779,температура жидкости в циркуляционном контуре,main_recommended,SKAB
429,2020-02-08 19:30:09,33.309,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,781,температура жидкости в циркуляционном контуре,main_recommended,SKAB
430,2020-02-08 19:30:11,33.3198,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,783,температура жидкости в циркуляционном контуре,main_recommended,SKAB
431,2020-02-08 19:30:12,33.3201,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,784,температура жидкости в циркуляционном контуре,main_recommended,SKAB
432,2020-02-08 19:30:14,33.3203,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,786,температура жидкости в циркуляционном контуре,main_recommended,SKAB
433,2020-02-08 19:30:17,33.3186,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,788,температура жидкости в циркуляционном контуре,main_recommended,SKAB
434,2020-02-08 19:30:19,33.3204,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,790,температура жидкости в циркуляционном контуре,main_recommended,SKAB
435,2020-02-08 19:30:21,33.3162,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,792,температура жидкости в циркуляционном контуре,main_recommended,SKAB
436,2020-02-08 19:30:22,33.3162,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,793,температура жидкости в циркуляционном контуре,main_recommended,SKAB
437,2020-02-08 19:30:24,33.316,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,795,температура жидкости в циркуляционном контуре,main_recommended,SKAB
438,2020-02-08 19:30:26,33.3082,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,797,температура жидкости в циркуляционном контуре,main_recommended,SKAB
439,2020-02-08 19:30:28,33.3013,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,799,температура жидкости в циркуляционном контуре,main_recommended,SKAB
440,2020-02-08 19:30:30,33.3081,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,801,температура жидкости в циркуляционном контуре,main_recommended,SKAB
441,2020-02-08 19:30:32,33.3047,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,803,температура жидкости в циркуляционном контуре,main_recommended,SKAB
442,2020-02-08 19:30:33,33.3151,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,804,температура жидкости в циркуляционном контуре,main_recommended,SKAB
443,2020-02-08 19:30:35,33.3092,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,806,температура жидкости в циркуляционном контуре,main_recommended,SKAB
444,2020-02-08 19:30:38,33.3125,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,808,температура жидкости в циркуляционном контуре,main_recommended,SKAB
445,2020-02-08 19:30:40,33.306,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,810,температура жидкости в циркуляционном контуре,main_recommended,SKAB
446,2020-02-08 19:30:42,33.306,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,812,температура жидкости в циркуляционном контуре,main_recommended,SKAB
447,2020-02-08 19:30:43,33.3027,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,813,температура жидкости в циркуляционном контуре,main_recommended,SKAB
448,2020-02-08 19:30:45,33.2966,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,815,температура жидкости в циркуляционном контуре,main_recommended,SKAB
449,2020-02-08 19:30:47,33.308,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,817,температура жидкости в циркуляционном контуре,main_recommended,SKAB
450,2020-02-08 19:30:49,33.3023,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,819,температура жидкости в циркуляционном контуре,main_recommended,SKAB
451,2020-02-08 19:30:51,33.3109,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,821,температура жидкости в циркуляционном контуре,main_recommended,SKAB
452,2020-02-08 19:30:52,33.3247,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,822,температура жидкости в циркуляционном контуре,main_recommended,SKAB
453,2020-02-08 19:30:54,33.3139,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,824,температура жидкости в циркуляционном контуре,main_recommended,SKAB
454,2020-02-08 19:30:56,33.3203,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,826,температура жидкости в циркуляционном контуре,main_recommended,SKAB
455,2020-02-08 19:30:59,33.3157,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,828,температура жидкости в циркуляционном контуре,main_recommended,SKAB
456,2020-02-08 19:31:01,33.3069,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,830,температура жидкости в циркуляционном контуре,main_recommended,SKAB
457,2020-02-08 19:31:03,33.3134,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,832,температура жидкости в циркуляционном контуре,main_recommended,SKAB
458,2020-02-08 19:31:06,33.3027,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,835,температура жидкости в циркуляционном контуре,main_recommended,SKAB
459,2020-02-08 19:31:08,33.2919,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,837,температура жидкости в циркуляционном контуре,main_recommended,SKAB
460,2020-02-08 19:31:10,33.2941,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,839,температура жидкости в циркуляционном контуре,main_recommended,SKAB
461,2020-02-08 19:31:12,33.2871,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,841,температура жидкости в циркуляционном контуре,main_recommended,SKAB
462,2020-02-08 19:31:13,33.289,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,842,температура жидкости в циркуляционном контуре,main_recommended,SKAB
463,2020-02-08 19:31:15,33.2865,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,844,температура жидкости в циркуляционном контуре,main_recommended,SKAB
464,2020-02-08 19:31:18,33.2844,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,846,температура жидкости в циркуляционном контуре,main_recommended,SKAB
465,2020-02-08 19:31:20,33.2812,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,848,температура жидкости в циркуляционном контуре,main_recommended,SKAB
466,2020-02-08 19:31:22,33.2775,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,850,температура жидкости в циркуляционном контуре,main_recommended,SKAB
467,2020-02-08 19:31:23,33.2878,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,851,температура жидкости в циркуляционном контуре,main_recommended,SKAB
468,2020-02-08 19:31:25,33.2827,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,853,температура жидкости в циркуляционном контуре,main_recommended,SKAB
469,2020-02-08 19:31:27,33.2764,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,855,температура жидкости в циркуляционном контуре,main_recommended,SKAB
470,2020-02-08 19:31:29,33.2735,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,857,температура жидкости в циркуляционном контуре,main_recommended,SKAB
471,2020-02-08 19:31:31,33.2737,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,859,температура жидкости в циркуляционном контуре,main_recommended,SKAB
472,2020-02-08 19:31:33,33.2744,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,861,температура жидкости в циркуляционном контуре,main_recommended,SKAB
473,2020-02-08 19:31:34,33.2772,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,862,температура жидкости в циркуляционном контуре,main_recommended,SKAB
474,2020-02-08 19:31:37,33.2801,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,864,температура жидкости в циркуляционном контуре,main_recommended,SKAB
475,2020-02-08 19:31:39,33.2729,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,866,температура жидкости в циркуляционном контуре,main_recommended,SKAB
476,2020-02-08 19:31:41,33.2642,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,868,температура жидкости в циркуляционном контуре,main_recommended,SKAB
477,2020-02-08 19:31:43,33.2609,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,870,температура жидкости в циркуляционном контуре,main_recommended,SKAB
478,2020-02-08 19:31:44,33.2732,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,871,температура жидкости в циркуляционном контуре,main_recommended,SKAB
479,2020-02-08 19:31:45,33.2656,anomalous_or_changed_mode,fluid temperature in circulation loop,°C,1.0,0.0,872,температура жидкости в циркуляционном контуре,main_recommended,SKAB
480,2020-02-08 19:31:46,33.2628,changepoint,fluid temperature in circulation loop,°C,0.0,1.0,873,температура жидкости в циркуляционном контуре,main_recommended,SKAB
481,2020-02-08 19:31:47,33.2628,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,874,температура жидкости в циркуляционном контуре,main_recommended,SKAB
482,2020-02-08 19:31:48,33.2484,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,875,температура жидкости в циркуляционном контуре,main_recommended,SKAB
483,2020-02-08 19:31:49,33.2457,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,876,температура жидкости в циркуляционном контуре,main_recommended,SKAB
484,2020-02-08 19:31:50,33.2536,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,877,температура жидкости в циркуляционном контуре,main_recommended,SKAB
485,2020-02-08 19:31:52,33.2566,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,879,температура жидкости в циркуляционном контуре,main_recommended,SKAB
486,2020-02-08 19:31:53,33.2399,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,880,температура жидкости в циркуляционном контуре,main_recommended,SKAB
487,2020-02-08 19:31:56,33.2385,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,882,температура жидкости в циркуляционном контуре,main_recommended,SKAB
488,2020-02-08 19:31:58,33.2388,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,884,температура жидкости в циркуляционном контуре,main_recommended,SKAB
489,2020-02-08 19:32:00,33.2433,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,886,температура жидкости в циркуляционном контуре,main_recommended,SKAB
490,2020-02-08 19:32:02,33.2402,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,888,температура жидкости в циркуляционном контуре,main_recommended,SKAB
491,2020-02-08 19:32:04,33.2482,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,890,температура жидкости в циркуляционном контуре,main_recommended,SKAB
492,2020-02-08 19:32:05,33.2396,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,891,температура жидкости в циркуляционном контуре,main_recommended,SKAB
493,2020-02-08 19:32:07,33.2463,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,893,температура жидкости в циркуляционном контуре,main_recommended,SKAB
494,2020-02-08 19:32:09,33.2528,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,895,температура жидкости в циркуляционном контуре,main_recommended,SKAB
495,2020-02-08 19:32:11,33.2499,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,897,температура жидкости в циркуляционном контуре,main_recommended,SKAB
496,2020-02-08 19:32:14,33.2511,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,899,температура жидкости в циркуляционном контуре,main_recommended,SKAB
497,2020-02-08 19:32:15,33.2491,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,900,температура жидкости в циркуляционном контуре,main_recommended,SKAB
498,2020-02-08 19:32:17,33.2445,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,902,температура жидкости в циркуляционном контуре,main_recommended,SKAB
499,2020-02-08 19:32:19,33.2464,normal_mode,fluid temperature in circulation loop,°C,0.0,0.0,904,температура жидкости в циркуляционном контуре,main_recommended,SKAB
